passenger_id,origin,destination,appear_time,board_time,arrival_time,status,wait_time,travel_time,total_time,assigned_vehicle
P23,8589161,8587255,589.7381222436112,1516.0,1620.0,ARRIVED,926.2618777563888,104.0,1030.261877756389,
P24,8589161,8589131,40.358358527582546,2039.999984741211,2680.199996948242,ARRIVED,1999.6416262136283,640.2000122070312,2639.84163842066,MINIBUS_1
P25,8589161,8504622,495.699471843863,1792.0,2164.0,ARRIVED,1296.300528156137,372.0,1668.300528156137,
P26,8589161,8589271,61.666389001503745,1792.0,2436.0,ARRIVED,1730.3336109984962,644.0,2374.333610998496,
P27,8589161,8592375,348.054505551239,,,WAITING,,,,MINIBUS_1
P28,8589161,8592375,426.14584592390815,,,WAITING,,,,MINIBUS_1
P29,8589161,8592377,20.99623286608745,1540.2000122070312,1669.2000122070312,ARRIVED,1519.2037793409438,129.0,1648.2037793409438,MINIBUS_1
P30,8589161,8589270,179.67466610441164,1516.0,1884.0,ARRIVED,1336.3253338955883,368.0,1704.3253338955883,
P31,8589161,8589158,74.70931633152473,1516.0,1970.0,ARRIVED,1441.2906836684754,454.0,1895.2906836684754,
P32,8589161,8589158,221.53149551337043,1516.0,1970.0,ARRIVED,1294.4685044866296,454.0,1748.4685044866296,
P33,8589161,8589158,379.77625510972996,1516.0,1970.0,ARRIVED,1136.2237448902702,454.0,1590.2237448902702,
P34,8589161,8589158,420.6539750113111,1516.0,1970.0,ARRIVED,1095.346024988689,454.0,1549.346024988689,
P35,8592374,8589141,223.8368065707211,1627.0,2375.0,ARRIVED,1403.1631934292789,748.0,2151.163193429279,
P36,8592374,8589152,450.4303995068393,1627.0,2325.0,ARRIVED,1176.5696004931606,698.0,1874.5696004931606,
P37,8592374,8587255,18.531091790623126,1101.0,1575.0,ARRIVED,1082.4689082093769,474.0,1556.4689082093769,MINIBUS_1
P38,8592374,8587255,62.15803071687661,1380.0,1620.0,ARRIVED,1317.8419692831235,240.0,1557.8419692831235,
P39,8592374,8587255,71.414423854243,1380.0,1620.0,ARRIVED,1308.585576145757,240.0,1548.585576145757,
P40,8592374,8587255,150.12084121486038,1380.0,1620.0,ARRIVED,1229.8791587851397,240.0,1469.8791587851397,
P41,8592374,8587255,248.54689957370408,1380.0,1620.0,ARRIVED,1131.4531004262958,240.0,1371.4531004262958,
P42,8592374,8587255,311.85898821546925,1380.0,1620.0,ARRIVED,1068.1410117845307,240.0,1308.1410117845307,
P43,8592374,8589130,88.24539990597403,2456.999984741211,2908.7999725341797,ARRIVED,2368.754584835237,451.79998779296875,2820.5545726282057,MINIBUS_1
P44,8592374,8589130,154.20596793282385,2456.999984741211,2908.7999725341797,ARRIVED,2302.794016808387,451.79998779296875,2754.5940046013557,MINIBUS_1
P45,8592374,8589130,310.687384574373,1996.0,2793.0,ARRIVED,1685.312615425627,797.0,2482.312615425627,
P46,8592374,8589130,341.0670141384988,1996.0,2793.0,ARRIVED,1654.9329858615013,797.0,2451.932985861501,
P47,8592374,8589131,23.242760643392703,1101.0,2680.199996948242,ARRIVED,1077.7572393566072,1579.1999969482422,2656.9572363048496,MINIBUS_1
P48,8592374,8588344,295.89675524830227,1996.0,2528.0,ARRIVED,1700.1032447516977,532.0,2232.1032447516977,
P49,8592374,8588344,340.20464334947945,1996.0,2528.0,ARRIVED,1655.7953566505205,532.0,2187.7953566505207,
P50,8592374,8588344,341.3121274246665,1996.0,2528.0,ARRIVED,1654.6878725753336,532.0,2186.6878725753336,
P51,8592374,8577786,184.0643861080567,1996.0,2433.0,ARRIVED,1811.9356138919434,437.0,2248.9356138919434,
P52,8592374,8577786,379.91382242625656,1996.0,2433.0,ARRIVED,1616.0861775737435,437.0,2053.0861775737435,
P53,8592374,8577785,15.38585310275927,1101.0,1639.2000122070312,ARRIVED,1085.6141468972407,538.2000122070312,1623.814159104272,MINIBUS_1
P54,8592374,8577785,104.16438758600577,2456.999984741211,2618.999984741211,ARRIVED,2352.835597155205,162.0,2514.835597155205,MINIBUS_1
P55,8592374,8577785,128.7944085068957,2456.999984741211,2618.999984741211,ARRIVED,2328.2055762343152,162.0,2490.2055762343152,MINIBUS_1
P56,8592374,8577785,526.5003228385402,2606.0,2991.0,ARRIVED,2079.4996771614597,385.0,2464.4996771614597,
P57,8592374,8504622,48.218256150156115,1101.0,1428.0,ARRIVED,1052.781743849844,327.0,1379.781743849844,MINIBUS_1
P58,8592374,8504622,56.09842404673006,1627.0,2164.0,ARRIVED,1570.90157595327,537.0,2107.90157595327,
P59,8592374,8504622,100.79702609597251,1627.0,2164.0,ARRIVED,1526.2029739040274,537.0,2063.2029739040277,
P60,8592374,8504622,147.99473167806826,1627.0,2164.0,ARRIVED,1479.0052683219317,537.0,2016.0052683219317,
P61,8592374,8504622,304.9398257529972,1627.0,2164.0,ARRIVED,1322.0601742470028,537.0,1859.0601742470028,
P62,8592374,8504622,426.7265488241196,1627.0,2164.0,ARRIVED,1200.2734511758804,537.0,1737.2734511758804,
P63,8592374,8589271,95.85992000644647,1627.0,2436.0,ARRIVED,1531.1400799935536,809.0,2340.1400799935536,
P64,8592374,8589271,114.96577904877176,1627.0,2436.0,ARRIVED,1512.0342209512282,809.0,2321.0342209512282,
P65,8592374,8589271,302.33473069626166,1627.0,2436.0,ARRIVED,1324.6652693037383,809.0,2133.6652693037386,
P66,8592374,8589271,516.8936436577912,1627.0,2436.0,ARRIVED,1110.1063563422088,809.0,1919.1063563422088,
P67,8592374,8592375,442.16699001640933,,,WAITING,,,,MINIBUS_1
P68,8592374,8592378,443.80730326636024,2612.0,3277.0,ARRIVED,2168.19269673364,665.0,2833.19269673364,
P69,8592374,8592377,5.149554798022746,1101.0,1669.2000122070312,ARRIVED,1095.8504452019772,568.2000122070312,1664.0504574090085,MINIBUS_1
P70,8592374,8592377,27.983041836395913,1101.0,1669.2000122070312,ARRIVED,1073.0169581636042,568.2000122070312,1641.2169703706354,MINIBUS_1
P71,8592374,8592377,34.36977809500668,1609.1999969482422,1669.2000122070312,ARRIVED,1574.8302188532355,60.00001525878906,1634.8302341120245,MINIBUS_1
P72,8592374,8592377,236.7156882805166,2612.0,3154.0,ARRIVED,2375.2843117194834,542.0,2917.2843117194834,
P73,8592374,8592377,312.19503003953656,2612.0,3154.0,ARRIVED,2299.8049699604635,542.0,2841.8049699604635,
P74,8592374,8592377,454.28246546637456,2612.0,3154.0,ARRIVED,2157.7175345336254,542.0,2699.7175345336254,
P75,8592374,8589270,57.347764596659665,1380.0,1884.0,ARRIVED,1322.6522354033402,504.0,1826.6522354033402,
P76,8592374,8589270,163.0041595731942,1380.0,1884.0,ARRIVED,1216.995840426806,504.0,1720.995840426806,
P77,8592374,8589270,444.75398908091086,1380.0,1884.0,ARRIVED,935.2460109190891,504.0,1439.2460109190893,
P78,8592374,8589270,496.7150204643897,1380.0,1884.0,ARRIVED,883.2849795356103,504.0,1387.2849795356103,
P79,8592374,8589270,512.7358761744249,1380.0,1884.0,ARRIVED,867.2641238255751,504.0,1371.264123825575,
P80,8592374,8589270,581.1639369518364,1380.0,1884.0,ARRIVED,798.8360630481636,504.0,1302.8360630481636,
P81,8592374,8589158,265.4950085880625,1380.0,1970.0,ARRIVED,1114.5049914119375,590.0,1704.5049914119375,
P82,8592374,8589158,430.5837166365194,1380.0,1970.0,ARRIVED,949.4162833634806,590.0,1539.4162833634805,
P83,8592374,8589158,530.9331356885725,1380.0,1970.0,ARRIVED,849.0668643114275,590.0,1439.0668643114275,
P84,8589130,8592374,488.3906822221669,1393.0,2115.0,ARRIVED,904.6093177778331,722.0,1626.609317777833,
P85,8589130,8592374,550.3393251297587,1393.0,2115.0,ARRIVED,842.6606748702413,722.0,1564.6606748702413,
P86,8589131,8592374,232.5299705898516,1074.0,1627.0,ARRIVED,841.4700294101484,553.0,1394.4700294101485,
P87,8588344,8592374,194.07794136739125,1136.0,1627.0,ARRIVED,941.9220586326087,491.0,1432.9220586326087,
P88,8588344,8592374,226.88343134610426,1136.0,1627.0,ARRIVED,909.1165686538957,491.0,1400.1165686538957,
P89,8588344,8592374,236.87704507100577,1136.0,1627.0,ARRIVED,899.1229549289942,491.0,1390.1229549289942,
P90,8588344,8592374,259.0501947400956,1136.0,1627.0,ARRIVED,876.9498052599045,491.0,1367.9498052599045,
P91,8588344,8592374,306.79799697569115,1136.0,1627.0,ARRIVED,829.2020030243089,491.0,1320.2020030243089,
P92,8588344,8592374,452.840544973315,1136.0,1627.0,ARRIVED,683.159455026685,491.0,1174.159455026685,
P93,8577786,8592374,1.3952818363301294,1044.0,1101.0,ARRIVED,1042.6047181636698,57.0,1099.6047181636698,MINIBUS_1
P94,8577786,8592374,144.3705137040413,1230.0,1627.0,ARRIVED,1085.6294862959587,397.0,1482.6294862959587,
P95,8577786,8592374,252.42517788777553,1230.0,1627.0,ARRIVED,977.5748221122244,397.0,1374.5748221122244,
P96,8577786,8592374,302.65864554294046,1230.0,1627.0,ARRIVED,927.3413544570595,397.0,1324.3413544570594,
P97,8577786,8592374,328.19472385206984,1230.0,1627.0,ARRIVED,901.8052761479302,397.0,1298.8052761479303,
P98,8577786,8592374,410.57643982455636,1230.0,1627.0,ARRIVED,819.4235601754436,397.0,1216.4235601754435,
P99,8577785,8592374,46.84605634577693,1060.0,1380.0,ARRIVED,1013.1539436542231,320.0,1333.153943654223,
P100,8577785,8592374,134.62039303699515,1060.0,1380.0,ARRIVED,925.3796069630048,320.0,1245.3796069630048,
P101,8577785,8592374,280.3108302626978,1060.0,1380.0,ARRIVED,779.6891697373022,320.0,1099.689169737302,
P102,8577785,8592374,334.54777013873326,1060.0,1380.0,ARRIVED,725.4522298612667,320.0,1045.4522298612667,
P103,8592378,8592374,174.03677699532318,859.0,1380.0,ARRIVED,684.9632230046768,521.0,1205.9632230046768,
P104,8592378,8592374,586.6323440736314,859.0,1380.0,ARRIVED,272.36765592636857,521.0,793.3676559263686,
P105,8592377,8592374,50.287451457162256,926.0,1380.0,ARRIVED,875.7125485428378,454.0,1329.7125485428378,
P106,8592377,8592374,55.92512312199064,926.0,1380.0,ARRIVED,870.0748768780094,454.0,1324.0748768780093,
P107,8592377,8592374,196.99893376937962,926.0,1380.0,ARRIVED,729.0010662306204,454.0,1183.0010662306204,
P108,8592377,8592374,301.7768786938254,926.0,1380.0,ARRIVED,624.2231213061746,454.0,1078.2231213061746,
P109,8592377,8592374,309.7045418008843,926.0,1380.0,ARRIVED,616.2954581991157,454.0,1070.2954581991157,
P110,8592377,8592374,358.69842995243965,926.0,1380.0,ARRIVED,567.3015700475603,454.0,1021.3015700475603,
P111,8589158,8592374,41.07908282131156,811.2000122070312,1101.0,ARRIVED,770.1209293857197,289.79998779296875,1059.9209171786883,MINIBUS_1
P112,8589158,8592374,64.55871196913202,811.2000122070312,1101.0,ARRIVED,746.6413002378993,289.79998779296875,1036.441288030868,MINIBUS_1
P113,8589158,8592374,165.39952839017747,1159.0,,ONBOARD,993.6004716098225,,,MINIBUS_1
P114,8587356,8592374,166.2868881358357,1912.2000122070312,2456.999984741211,ARRIVED,1745.9131240711956,544.7999725341797,2290.713096605375,MINIBUS_1
P115,8589141,8589161,886.7775252478925,1408.0,1903.0,ARRIVED,521.2224747521075,495.0,1016.2224747521075,
P116,8589141,8589161,941.0441597150536,1408.0,1903.0,ARRIVED,466.95584028494636,495.0,961.9558402849464,
P117,8589152,8589161,737.5568397792912,1950.0,2039.999984741211,ARRIVED,1212.4431602207087,89.99998474121094,1302.4431449619196,MINIBUS_1
P118,8589152,8589161,1037.7079640988227,1950.0,2039.999984741211,ARRIVED,912.2920359011773,89.99998474121094,1002.2920206423883,MINIBUS_1
P119,8589138,8592374,830.2155749857046,1494.0,1996.0,ARRIVED,663.7844250142954,502.0,1165.7844250142953,
P120,8589138,8592374,858.604322629191,1494.0,1996.0,ARRIVED,635.395677370809,502.0,1137.3956773708092,
P121,8591766,8592374,646.4172352400876,1559.0,1996.0,ARRIVED,912.5827647599124,437.0,1349.5827647599124,
P122,8591766,8592374,671.1890880329944,1559.0,1996.0,ARRIVED,887.8109119670056,437.0,1324.8109119670057,
P123,8591766,8592374,676.1846592083158,1559.0,1996.0,ARRIVED,882.8153407916842,437.0,1319.8153407916843,
P124,8591766,8592374,783.4380677596658,1559.0,1996.0,ARRIVED,775.5619322403342,437.0,1212.561932240334,
P125,8591766,8592374,919.2602758717477,1559.0,1996.0,ARRIVED,639.7397241282523,437.0,1076.7397241282524,
P126,8591766,8592374,921.2675095787641,1559.0,1996.0,ARRIVED,637.7324904212359,437.0,1074.732490421236,
P127,8591766,8592374,1007.3831797247027,1559.0,1996.0,ARRIVED,551.6168202752973,437.0,988.6168202752973,
P128,8591766,8592374,1038.2020773712977,1559.0,1996.0,ARRIVED,520.7979226287023,437.0,957.7979226287023,
P129,8591766,8592374,1162.5369983570208,1559.0,1996.0,ARRIVED,396.4630016429792,437.0,833.4630016429792,
P130,8591766,8592374,1185.529505061717,1559.0,1996.0,ARRIVED,373.4704949382831,437.0,810.4704949382831,
P131,8587255,8592374,658.6750441177322,1774.0,1996.0,ARRIVED,1115.3249558822677,222.0,1337.3249558822677,
P132,8587255,8592374,989.9163022542491,1774.0,1996.0,ARRIVED,784.0836977457509,222.0,1006.0836977457509,
P133,8587255,8592374,1007.6696318669626,1774.0,1996.0,ARRIVED,766.3303681330374,222.0,988.3303681330374,
P134,8587255,8592374,1057.7255239463832,1774.0,1996.0,ARRIVED,716.2744760536168,222.0,938.2744760536168,
P135,8587255,8592374,1072.1788381508227,1774.0,1996.0,ARRIVED,701.8211618491773,222.0,923.8211618491773,
P136,8589161,8589152,778.9964220368934,1792.0,2325.0,ARRIVED,1013.0035779631066,533.0,1546.0035779631066,
P137,8589161,8587255,1086.0794164119047,1516.0,1620.0,ARRIVED,429.92058358809527,104.0,533.9205835880953,
P138,8589161,8589131,766.1262272627418,1903.0,2596.0,ARRIVED,1136.8737727372582,693.0,1829.8737727372582,
P139,8589161,8589131,824.7619115477063,1903.0,2596.0,ARRIVED,1078.2380884522936,693.0,1771.2380884522936,
P140,8589161,8504622,900.8009758448654,1792.0,2164.0,ARRIVED,891.1990241551346,372.0,1263.1990241551346,
P141,8589161,8504622,1025.0149287882625,1792.0,2164.0,ARRIVED,766.9850712117375,372.0,1138.9850712117375,
P142,8589161,8504622,1153.8852135317557,1792.0,2164.0,ARRIVED,638.1147864682443,372.0,1010.1147864682443,
P143,8589161,8589158,617.5783452392168,1516.0,1970.0,ARRIVED,898.4216547607832,454.0,1352.4216547607832,
P144,8589161,8589158,652.8371881758991,1516.0,1970.0,ARRIVED,863.1628118241009,454.0,1317.162811824101,
P145,8589161,8589158,1110.4832882114001,1516.0,1970.0,ARRIVED,405.5167117885999,454.0,859.5167117885999,
P146,8592374,8589141,601.3859408416491,1627.0,2375.0,ARRIVED,1025.6140591583508,748.0,1773.6140591583508,
P147,8592374,8589141,617.4354760570416,1627.0,2375.0,ARRIVED,1009.5645239429584,748.0,1757.5645239429584,
P148,8592374,8589141,780.8098341505777,1627.0,2375.0,ARRIVED,846.1901658494223,748.0,1594.1901658494223,
P149,8592374,8589141,781.5709997083472,1627.0,2375.0,ARRIVED,845.4290002916528,748.0,1593.4290002916528,
P150,8592374,8589141,807.8683721239771,1627.0,2375.0,ARRIVED,819.1316278760229,748.0,1567.1316278760228,
P151,8592374,8589141,927.2230490448169,1627.0,2375.0,ARRIVED,699.7769509551831,748.0,1447.776950955183,
P152,8592374,8589141,1103.8203420430389,1627.0,2375.0,ARRIVED,523.1796579569611,748.0,1271.1796579569611,
P153,8592374,8589152,650.7899734616049,1627.0,2325.0,ARRIVED,976.2100265383951,698.0,1674.2100265383951,
P154,8592374,8589152,899.8734312413126,1627.0,2325.0,ARRIVED,727.1265687586874,698.0,1425.1265687586874,
P155,8592374,8589152,954.0381830518737,1627.0,2325.0,ARRIVED,672.9618169481263,698.0,1370.9618169481264,
P156,8592374,8589152,1032.7651648354906,1627.0,2325.0,ARRIVED,594.2348351645094,698.0,1292.2348351645094,
P157,8592374,8589138,914.6321442908304,1627.0,2228.0,ARRIVED,712.3678557091696,601.0,1313.3678557091696,
P158,8592374,8587255,814.3626576339525,1380.0,1620.0,ARRIVED,565.6373423660475,240.0,805.6373423660475,
P159,8592374,8587255,982.371518751404,1380.0,1620.0,ARRIVED,397.628481248596,240.0,637.628481248596,
P160,8592374,8587255,1002.042931041086,1380.0,1620.0,ARRIVED,377.95706895891396,240.0,617.957068958914,
P161,8592374,8587255,1093.72619248249,1380.0,1620.0,ARRIVED,286.27380751751,240.0,526.27380751751,
P162,8592374,8587255,1155.3582220542562,1380.0,1620.0,ARRIVED,224.6417779457438,240.0,464.6417779457438,
P163,8592374,8589131,749.8162491120072,1996.0,2596.0,ARRIVED,1246.1837508879928,600.0,1846.1837508879928,
P164,8592374,8588344,799.4668771472966,1996.0,2528.0,ARRIVED,1196.5331228527034,532.0,1728.5331228527034,
P165,8592374,8588344,1116.2319276849767,1996.0,2528.0,ARRIVED,879.7680723150233,532.0,1411.7680723150233,
P166,8592374,8577786,729.0233853962377,1996.0,2433.0,ARRIVED,1266.9766146037623,437.0,1703.9766146037623,
P167,8592374,8577786,830.7674003974917,1996.0,2433.0,ARRIVED,1165.2325996025083,437.0,1602.2325996025083,
P168,8592374,8577786,863.3496346962775,1996.0,2433.0,ARRIVED,1132.6503653037225,437.0,1569.6503653037225,
P169,8592374,8577786,1055.6139051561481,1996.0,2433.0,ARRIVED,940.3860948438519,437.0,1377.3860948438519,
P170,8592374,8577786,1105.0505104110875,1996.0,2433.0,ARRIVED,890.9494895889125,437.0,1327.9494895889125,
P171,8592374,8577786,1108.7429825731908,1996.0,2433.0,ARRIVED,887.2570174268092,437.0,1324.2570174268092,
P172,8592374,8577785,638.9867140449645,2606.0,2991.0,ARRIVED,1967.0132859550354,385.0,2352.0132859550354,
P173,8592374,8504622,969.3074895345628,1627.0,2164.0,ARRIVED,657.6925104654372,537.0,1194.6925104654372,
P174,8592374,8589271,669.3431094746051,1627.0,2436.0,ARRIVED,957.6568905253949,809.0,1766.6568905253948,
P175,8592374,8589271,671.6797067803967,1627.0,2436.0,ARRIVED,955.3202932196033,809.0,1764.3202932196032,
P176,8592374,8589271,1067.0082253801802,1627.0,2436.0,ARRIVED,559.9917746198198,809.0,1368.9917746198198,
P177,8592374,8589271,1150.8489669381395,1627.0,2436.0,ARRIVED,476.1510330618605,809.0,1285.1510330618605,
P178,8592374,8592377,669.755213634432,2612.0,3154.0,ARRIVED,1942.244786365568,542.0,2484.244786365568,
P179,8592374,8592377,767.0136000541708,2612.0,3154.0,ARRIVED,1844.9863999458294,542.0,2386.9863999458294,
P180,8592374,8592377,1147.9589305497866,2612.0,3154.0,ARRIVED,1464.0410694502134,542.0,2006.0410694502134,
P181,8592374,8589270,637.143723259151,1380.0,1884.0,ARRIVED,742.856276740849,504.0,1246.856276740849,
P182,8592374,8589270,799.8911216711965,1380.0,1884.0,ARRIVED,580.1088783288035,504.0,1084.1088783288035,
P183,8592374,8589158,719.0825597757937,1380.0,1970.0,ARRIVED,660.9174402242063,590.0,1250.9174402242063,
P184,8592374,8589158,803.4937934193592,1380.0,1970.0,ARRIVED,576.5062065806408,590.0,1166.5062065806408,
P185,8592374,8589158,813.7166131542915,1380.0,1970.0,ARRIVED,566.2833868457085,590.0,1156.2833868457085,
P186,8592374,8589158,909.1696847060633,1380.0,1970.0,ARRIVED,470.8303152939367,590.0,1060.8303152939366,
P187,8589130,8592374,645.2761759926792,1393.0,2115.0,ARRIVED,747.7238240073208,722.0,1469.7238240073207,
P188,8589130,8592374,864.4247734871303,1393.0,2115.0,ARRIVED,528.5752265128697,722.0,1250.5752265128697,
P189,8589131,8592374,1005.010274506101,1074.0,1627.0,ARRIVED,68.98972549389896,553.0,621.989725493899,
P190,8588344,8592374,703.9103619620992,1136.0,1627.0,ARRIVED,432.08963803790084,491.0,923.0896380379008,
P191,8588344,8592374,742.0954198748091,1136.0,1627.0,ARRIVED,393.90458012519093,491.0,884.9045801251909,
P192,8588344,8592374,771.8864556691315,1136.0,1627.0,ARRIVED,364.11354433086854,491.0,855.1135443308685,
P193,8588344,8592374,913.9471277199639,1136.0,1627.0,ARRIVED,222.05287228003613,491.0,713.0528722800361,
P194,8588344,8592374,1056.3466876417092,1136.0,1627.0,ARRIVED,79.6533123582908,491.0,570.6533123582908,
P195,8577786,8592374,1088.9231923673274,1230.0,1627.0,ARRIVED,141.07680763267263,397.0,538.0768076326726,
P196,8577785,8592374,683.5421253061439,1060.0,1380.0,ARRIVED,376.45787469385607,320.0,696.4578746938561,
P197,8577785,8592374,875.6561171831625,1060.0,1380.0,ARRIVED,184.34388281683755,320.0,504.34388281683755,
P198,8577785,8592374,1001.6224061696985,1060.0,1380.0,ARRIVED,58.37759383030152,320.0,378.3775938303015,
P199,8577785,8592374,1146.8884839910804,1777.0,2115.0,ARRIVED,630.1115160089196,338.0,968.1115160089196,
P200,8592378,8592374,847.4894442825926,859.0,1380.0,ARRIVED,11.510555717407442,521.0,532.5105557174074,
P201,8592378,8592374,1130.0515175191263,1818.0,2341.0,ARRIVED,687.9484824808737,523.0,1210.9484824808737,
P202,8592378,8592374,1189.2691410315426,1818.0,2341.0,ARRIVED,628.7308589684574,523.0,1151.7308589684574,
P203,8592377,8592374,605.4906156316285,926.0,1380.0,ARRIVED,320.50938436837146,454.0,774.5093843683715,
P204,8592377,8592374,699.481657858945,926.0,1380.0,ARRIVED,226.51834214105497,454.0,680.518342141055,
P205,8592377,8592374,816.8258457120139,926.0,1380.0,ARRIVED,109.17415428798608,454.0,563.1741542879861,
P206,8592377,8592374,867.4704447591923,926.0,1380.0,ARRIVED,58.52955524080767,454.0,512.5295552408077,
P207,8592377,8592374,1001.5153242811186,2359.199996948242,2456.999984741211,ARRIVED,1357.6846726671236,97.79998779296875,1455.4846604600923,MINIBUS_1
P208,8592377,8592374,1006.1615835963398,2359.199996948242,2456.999984741211,ARRIVED,1353.0384133519024,97.79998779296875,1450.838401144871,MINIBUS_1
P209,8592377,8592374,1011.8711084887582,1878.0,2341.0,ARRIVED,866.1288915112418,463.0,1329.1288915112418,
P210,8589158,8592374,666.9877536311617,1159.0,,ONBOARD,492.0122463688383,,,MINIBUS_1
P211,8589158,8592374,687.3711098257759,1159.0,,ONBOARD,471.6288901742241,,,MINIBUS_1
P212,8589158,8592374,798.1691480676282,1159.0,,ONBOARD,360.83085193237184,,,MINIBUS_1
P213,8589158,8592374,1018.6163391344885,1159.0,,ONBOARD,140.3836608655115,,,MINIBUS_1
P214,8589158,8592374,1055.084039648974,1159.0,,ONBOARD,103.91596035102589,,,MINIBUS_1
P215,8587356,8592374,653.5266173939384,2165.0,2606.0,ARRIVED,1511.4733826060615,441.0,1952.4733826060615,
P216,8587356,8592374,685.3656749401241,2165.0,2606.0,ARRIVED,1479.634325059876,441.0,1920.634325059876,
P217,8587356,8592374,1140.1110393154368,2165.0,2606.0,ARRIVED,1024.8889606845632,441.0,1465.8889606845632,
P218,8589141,8589161,1402.9074896409231,1408.0,1903.0,ARRIVED,5.0925103590768686,495.0,500.09251035907687,
P219,8589141,8589161,1661.89960222426,1814.0,2440.0,ARRIVED,152.10039777574002,626.0,778.10039777574,
P220,8589152,8589161,1417.8873357691068,1861.0,2440.0,ARRIVED,443.1126642308932,579.0,1022.1126642308932,
P221,8589152,8589161,1534.8932500009005,1861.0,2440.0,ARRIVED,326.1067499990995,579.0,905.1067499990995,
P222,8589138,8592374,1294.7554396308412,1494.0,1996.0,ARRIVED,199.24456036915876,502.0,701.2445603691588,
P223,8589138,8592374,1468.1504690128315,1494.0,1996.0,ARRIVED,25.849530987168464,502.0,527.8495309871685,
P224,8589138,8592374,1492.6620195879325,1494.0,1996.0,ARRIVED,1.337980412067509,502.0,503.3379804120675,
P225,8589138,8592374,1500.3653024503749,1958.0,2606.0,ARRIVED,457.6346975496251,648.0,1105.6346975496251,
P226,8591766,8592374,1416.9321170538076,1559.0,1996.0,ARRIVED,142.0678829461924,437.0,579.0678829461924,
P227,8591766,8592374,1559.8092449897285,2034.0,2606.0,ARRIVED,474.19075501027146,572.0,1046.1907550102715,
P228,8591766,8592374,1622.9124023255456,2034.0,2606.0,ARRIVED,411.0875976744544,572.0,983.0875976744544,
P229,8591766,8592374,1645.7491866625987,2034.0,2606.0,ARRIVED,388.25081333740127,572.0,960.2508133374013,
P230,8591766,8592374,1666.1636756513412,2034.0,2606.0,ARRIVED,367.83632434865876,572.0,939.8363243486588,
P231,8591766,8592374,1700.7243943465312,2034.0,2606.0,ARRIVED,333.2756056534688,572.0,905.2756056534688,
P232,8591766,8592374,1796.339272144129,2034.0,2606.0,ARRIVED,237.66072785587107,572.0,809.6607278558711,
P233,8587255,8592374,1329.5268419636159,1774.0,1996.0,ARRIVED,444.4731580363841,222.0,666.4731580363841,
P234,8587255,8592374,1368.9363133302954,1774.0,1996.0,ARRIVED,405.06368666970457,222.0,627.0636866697046,
P235,8587255,8592374,1740.7087331570522,1774.0,1996.0,ARRIVED,33.291266842947834,222.0,255.29126684294783,
P236,8589161,8589141,1684.9382891587989,1792.0,2375.0,ARRIVED,107.06171084120115,583.0,690.0617108412011,
P237,8589161,8589152,1526.4227193192307,1792.0,2325.0,ARRIVED,265.57728068076926,533.0,798.5772806807693,
P238,8589161,8589152,1697.219494683669,1792.0,2325.0,ARRIVED,94.78050531633107,533.0,627.7805053163311,
P239,8589161,8587255,1208.6988478324827,1516.0,1620.0,ARRIVED,307.30115216751733,104.0,411.30115216751733,
P240,8589161,8587255,1282.7270831764683,1516.0,1620.0,ARRIVED,233.27291682353166,104.0,337.27291682353166,
P241,8589161,8587255,1310.9837093479807,1516.0,1620.0,ARRIVED,205.01629065201928,104.0,309.0162906520193,
P242,8589161,8587255,1335.9325804983562,1516.0,1620.0,ARRIVED,180.06741950164383,104.0,284.0674195016438,
P243,8589161,8577786,1585.6707566477353,1903.0,2433.0,ARRIVED,317.3292433522647,530.0,847.3292433522647,
P244,8589161,8577786,1647.4449077164231,1903.0,2433.0,ARRIVED,255.55509228357687,530.0,785.5550922835769,
P245,8589161,8504622,1392.4350996283113,1792.0,2164.0,ARRIVED,399.56490037168874,372.0,771.5649003716887,
P246,8589161,8504622,1449.4935134683788,1792.0,2164.0,ARRIVED,342.50648653162125,372.0,714.5064865316212,
P247,8589161,8504622,1620.1632528590758,1792.0,2164.0,ARRIVED,171.83674714092422,372.0,543.8367471409242,
P248,8589161,8504622,1772.664237234038,1792.0,2164.0,ARRIVED,19.335762765962045,372.0,391.33576276596204,
P249,8589161,8592375,1227.817394412321,2848.7999877929688,2864.3999938964844,ARRIVED,1620.9825933806478,15.600006103515625,1636.5825994841634,MINIBUS_1
P250,8589161,8592375,1509.4477972053578,,,WAITING,,,,MINIBUS_1
P251,8589161,8592377,1619.663671564674,2160.000015258789,2359.199996948242,ARRIVED,540.3363436941152,199.19998168945312,739.5363253835683,MINIBUS_1
P252,8589161,8589158,1235.5705737534615,1516.0,1970.0,ARRIVED,280.42942624653847,454.0,734.4294262465385,
P253,8589161,8589158,1250.2070610047097,1516.0,1970.0,ARRIVED,265.79293899529034,454.0,719.7929389952903,
P254,8589161,8589158,1455.885890426488,1516.0,1970.0,ARRIVED,60.114109573511996,454.0,514.114109573512,
P255,8589161,8589158,1461.259704959967,1516.0,1970.0,ARRIVED,54.74029504003306,454.0,508.74029504003306,
P256,8589161,8589158,1637.5291805214251,,,WAITING,,,,MINIBUS_1
P257,8592374,8589141,1328.5173668366317,1627.0,2375.0,ARRIVED,298.4826331633683,748.0,1046.4826331633683,
P258,8592374,8589141,1402.2124706702177,1627.0,2375.0,ARRIVED,224.78752932978227,748.0,972.7875293297823,
